EGR1	3.532058	21.093335	0.000000	0.000000
MAP3K14	2.347501	13.441425	0.000000	0.000000
SRF	2.046904	11.499655	0.000000	0.000000
IRF3	1.851019	10.234293	0.000000	0.000000
VIL1	1.772544	9.727367	0.000000	0.000000
HEATR5A	1.727563	9.436799	0.000000	0.000000
MRPS23	1.692779	9.212109	0.000000	0.000000
CCNB1IP1	1.619027	8.735689	0.000000	0.000000
MCL1	1.587542	8.532304	0.000000	0.000000
KDM3A	1.557380	8.337467	0.000000	0.000000
ZSWIM6	1.519964	8.095771	0.000000	0.000000
MGRN1	1.508038	8.018734	0.000000	0.000000
MYLPF	1.480022	7.837753	0.000000	0.000000
FOS	1.425600	7.486204	0.000000	0.000000
SNRPB2	1.420301	7.451977	0.000000	0.000000
FAM228B	1.348212	6.986298	0.000000	0.000000
SF3B6	1.344405	6.961705	0.000000	0.000000
BCL2L12	1.319267	6.799322	0.000000	0.000000
HNMT	1.311440	6.748760	0.000000	0.000000
DCTN5	1.295357	6.644871	0.000000	0.000000
PALB2	1.280017	6.545783	0.000000	0.000000
FOSL2	1.259624	6.414048	0.000000	0.000000
APOB	1.249328	6.347539	0.000000	0.000001
JUNB	1.235406	6.257608	0.000000	0.000001
ZNF548	1.224782	6.188980	0.000000	0.000002
EGR3	1.213797	6.118018	0.000000	0.000002
CBX8	1.213393	6.115410	0.000000	0.000002
B4GALT1	1.211656	6.104187	0.000000	0.000002
CTDSP1	1.211305	6.101919	0.000000	0.000002
BCL2L2-PABPN1	1.211173	6.101066	0.000000	0.000002
STRN3	1.208869	6.086184	0.000000	0.000002
RPS27A	1.198962	6.022190	0.000000	0.000003
FOSB	1.197067	6.009943	0.000000	0.000003
PSMD3	1.192733	5.981952	0.000000	0.000004
AC003002.3	1.191512	5.974061	0.000000	0.000004
DHRS1	1.186234	5.939965	0.000000	0.000005
NOP9	1.186194	5.939712	0.000000	0.000005
RAD51AP2	1.177315	5.882353	0.000000	0.000006
PNN	1.159473	5.767097	0.000000	0.000012
EMC9	1.158053	5.757928	0.000000	0.000013
AP4S1	1.155721	5.742864	0.000000	0.000013
TBC1D10B	1.137083	5.622468	0.000000	0.000026
ACIN1	1.134740	5.607329	0.000000	0.000027
NDUFS1	1.128144	5.564724	0.000000	0.000034
SOS1	1.116543	5.489784	0.000000	0.000050
EEF1B2	1.113132	5.467749	0.000000	0.000056
CPPED1	1.111849	5.459464	0.000000	0.000057
IDH1	1.107392	5.430672	0.000000	0.000065
NR2F1	1.105160	5.416254	0.000000	0.000069
RPL24	1.091710	5.329369	0.000000	0.000108
IPO4	1.084738	5.284334	0.000000	0.000135
DCAF11	1.080753	5.258587	0.000000	0.000151
AL135905.2	1.080118	5.254490	0.000000	0.000152
PET117	1.074044	5.215249	0.000000	0.000183
SEC23A	1.069790	5.187772	0.000001	0.000203
PIKFYVE	1.069772	5.187655	0.000001	0.000203
PLEKHG2	1.068369	5.178590	0.000001	0.000209
PPP1R3E	1.066992	5.169697	0.000001	0.000216
RBM39	1.061429	5.133763	0.000001	0.000252
C14orf119	1.061292	5.132875	0.000001	0.000252
METTL25	1.054153	5.086763	0.000001	0.000314
FOSL1	1.051182	5.067571	0.000001	0.000340
NRL	1.049141	5.054382	0.000001	0.000358
BCL2L2	1.047976	5.046859	0.000001	0.000366
DUSP5	1.046056	5.034460	0.000001	0.000383
AJUBA	1.044941	5.027255	0.000001	0.000392
EGR4	1.040534	4.998786	0.000001	0.000439
AL132780.3	1.040489	4.998496	0.000001	0.000439
UBALD1	1.037719	4.980600	0.000002	0.000473
ZMYND8	1.033097	4.950746	0.000002	0.000541
FOXA1	1.031292	4.939089	0.000002	0.000562
KATNB1	1.030983	4.937090	0.000002	0.000562
TTC6	1.028806	4.923030	0.000002	0.000595
TRAPPC6B	1.021253	4.874235	0.000003	0.000745
HOMEZ	1.014712	4.831985	0.000003	0.000902
LTB4R2	1.012093	4.815064	0.000004	0.000962
CDKN1A	1.011811	4.813242	0.000004	0.000962
SYNJ2	1.009849	4.800571	0.000004	0.001009
NEDD8	1.002023	4.750014	0.000005	0.001269
PABPN1	0.999783	4.735543	0.000005	0.001342
GMPR2	0.997356	4.719866	0.000006	0.001427
ZNFX1	0.996655	4.715341	0.000006	0.001440
NEDD8-MDP1	0.992167	4.686352	0.000007	0.001630
RIF1	0.991203	4.680122	0.000007	0.001659
SCFD1	0.985128	4.640882	0.000008	0.001968
