TRIM55	1.372236	9.482301	0.000000	0.000000
FAM174B	1.251759	8.401476	0.000000	0.000000
ZNF302	0.935769	5.566653	0.000000	0.000495
TGFBR2	0.897991	5.227736	0.000000	0.002311
AKR1B10	0.887952	5.137676	0.000001	0.002949
ZFP36	0.874880	5.020406	0.000001	0.003967
SHKBP1	0.874045	5.012914	0.000001	0.003967
ZNF780B	0.867439	4.953650	0.000002	0.003978
CEBPG	0.866028	4.940991	0.000002	0.003978
AXL	0.864559	4.927809	0.000002	0.003978
SCGB2B2	0.863842	4.921381	0.000002	0.003978
ZNF546	0.858017	4.869124	0.000003	0.004709
KYNU	0.852734	4.821731	0.000004	0.005206
ACTN4	0.852161	4.816589	0.000004	0.005206
ZNF565	0.824525	4.568661	0.000012	0.015553
NBPF1	0.820140	4.529321	0.000014	0.017439
FCGBP	0.811718	4.453767	0.000020	0.023044
GPATCH1	0.809663	4.435330	0.000021	0.023623
AC012309.1	0.804616	4.390045	0.000026	0.027329
TRIB3	0.801132	4.358797	0.000030	0.029766
AKR1B1	0.798032	4.330984	0.000034	0.031990
DPY19L3	0.795118	4.304844	0.000038	0.034184
SLC43A3	0.793346	4.288941	0.000040	0.035010
C9orf92	0.789462	4.254098	0.000047	0.038936
AMIGO2	0.785641	4.219818	0.000054	0.043222
PLEKHG2	0.779443	4.164218	0.000068	0.049540
ZNF507	0.779342	4.163310	0.000069	0.049540
RPS16	0.778996	4.160209	0.000070	0.049540
