SFRP2	0.709273	7.467557	0.000000	0.000000
RPF1	0.687977	7.167655	0.000000	0.000000
ID1	0.676393	7.004521	0.000000	0.000000
REST	0.659497	6.766579	0.000000	0.000000
CDX2	0.592668	5.825433	0.000000	0.000068
PSMD9	0.583869	5.701518	0.000000	0.000116
AC069503.2	0.557273	5.326980	0.000000	0.000782
DUSP6	0.551194	5.241362	0.000000	0.001036
ANKRD1	0.550114	5.226155	0.000000	0.001036
ERBB2	0.531272	4.960814	0.000002	0.003601
EOMES	0.529696	4.938617	0.000002	0.003654
TCF7L1	0.522222	4.833355	0.000003	0.005602
PHC1	0.509820	4.658703	0.000008	0.011845
ZNF608	0.506959	4.618420	0.000009	0.013259
KIF21A	0.503662	4.571984	0.000012	0.015319
METTL11B	0.497446	4.484449	0.000017	0.021347
OTX2	0.493500	4.428870	0.000022	0.025739
IGF2BP3	0.490066	4.380516	0.000027	0.030079
TFAP2A	0.484275	4.298961	0.000039	0.040596
ZIC2	0.479556	4.232503	0.000051	0.049293
CYR61	0.479088	4.225913	0.000053	0.049293
SKIDA1	0.478069	4.211567	0.000056	0.049293
CITED2	0.477846	4.208415	0.000057	0.049293
