RBM39	3.559042	11.555885	0.000000	0.000000
ID1	2.537849	7.712903	0.000000	0.000000
ASXL1	2.535371	7.703579	0.000000	0.000000
DCAF11	2.213116	6.490856	0.000000	0.000001
AJUBA	2.204483	6.458368	0.000000	0.000001
AL132780.3	2.188369	6.397730	0.000000	0.000002
CDK12	2.138812	6.211234	0.000000	0.000005
NRL	2.107990	6.095243	0.000000	0.000009
TP53INP2	2.000098	5.689223	0.000000	0.000083
CEBPB	1.992590	5.660968	0.000000	0.000087
CTDSP1	1.943755	5.477189	0.000000	0.000221
PCK1	1.914065	5.365462	0.000000	0.000371
SOCS1	1.843686	5.100608	0.000001	0.001371
ZMYND8	1.818632	5.006323	0.000001	0.002050
MGME1	1.790748	4.901390	0.000002	0.003218
PNN	1.787243	4.888201	0.000003	0.003218
SNX5	1.783153	4.872810	0.000003	0.003265
NPAS4	1.763679	4.799525	0.000004	0.004395
AL121845.2	1.746673	4.735525	0.000005	0.005539
EMC9	1.744900	4.728854	0.000006	0.005539
ZNF335	1.726784	4.660679	0.000008	0.006992
APOB	1.726318	4.658925	0.000008	0.006992
IPO4	1.714244	4.613487	0.000010	0.008257
PTPN4	1.710606	4.599799	0.000010	0.008428
SPATA2	1.689524	4.520460	0.000015	0.011177
SLC17A9	1.689147	4.519043	0.000015	0.011177
PCK2	1.687266	4.511964	0.000015	0.011177
BPIFB2	1.684895	4.503041	0.000016	0.011221
AHCY	1.682377	4.493566	0.000016	0.011305
THTPA	1.679516	4.482800	0.000017	0.011351
NFKBIA	1.678117	4.477535	0.000018	0.011351
LAMA5	1.676301	4.470700	0.000018	0.011351
ZFHX2	1.668789	4.442431	0.000021	0.012360
TINF2	1.667604	4.437972	0.000021	0.012360
ZNFX1	1.665312	4.429346	0.000022	0.012475
TTC6	1.661845	4.416297	0.000023	0.012849
FOXA1	1.659516	4.407534	0.000024	0.012995
BCL2L1	1.656244	4.395222	0.000025	0.013357
DUSP1	1.648237	4.365088	0.000029	0.014851
EGR1	1.636505	4.320938	0.000035	0.017541
FASN	1.632407	4.305518	0.000038	0.018290
POLR3E	1.628336	4.290198	0.000040	0.018375
HEXIM1	1.628330	4.290173	0.000040	0.018375
CBLN3	1.627752	4.287997	0.000041	0.018375
SLC39A7	1.623951	4.273694	0.000043	0.019101
RRBP1	1.615717	4.242709	0.000049	0.021321
SRXN1	1.612950	4.232294	0.000051	0.021809
RPL10A	1.601744	4.190124	0.000061	0.025415
SLC2A4RG	1.600660	4.186045	0.000062	0.025415
SYNJ2	1.599179	4.180473	0.000064	0.025494
CIRBP	1.593025	4.157312	0.000070	0.027302
SRC	1.591344	4.150987	0.000072	0.027302
KHNYN	1.591091	4.150037	0.000073	0.027302
TRIB3	1.588472	4.140181	0.000076	0.027914
RPS11	1.587205	4.135412	0.000077	0.027952
RBCK1	1.583373	4.120992	0.000082	0.029137
LTB4R2	1.578804	4.103797	0.000088	0.030723
RXRB	1.569117	4.067343	0.000102	0.035043
HSP90AB1	1.561845	4.039975	0.000114	0.038490
STXBP4	1.550936	3.998924	0.000134	0.044639
