KLF9	11.330675	9.941342	0.000000	0.000000
FKBP5	10.599808	9.139130	0.000000	0.000000
DUSP1	10.238386	8.742427	0.000000	0.000000
BHLHE40	9.447377	7.874203	0.000000	0.000000
ZFP36	8.567427	6.908355	0.000000	0.000000
FOS	8.498222	6.832394	0.000000	0.000000
BCL6	8.453680	6.783505	0.000000	0.000000
CHIT1	8.288480	6.602178	0.000000	0.000000
FOSL2	8.208593	6.514493	0.000000	0.000001
JUNB	8.125022	6.422764	0.000000	0.000001
NR4A3	7.924711	6.202899	0.000000	0.000003
PLEKHG2	7.913166	6.190227	0.000000	0.000003
ELMSAN1	7.893005	6.168098	0.000000	0.000003
NBPF1	7.684643	5.939397	0.000000	0.000012
IRF2BP2	7.530218	5.769898	0.000000	0.000031
LDLR	7.285206	5.500968	0.000000	0.000133
MT2A	7.256028	5.468942	0.000000	0.000150
ACACB	7.099358	5.296979	0.000000	0.000357
IRF2BPL	7.088827	5.285420	0.000000	0.000359
LPP	7.039263	5.231017	0.000000	0.000454
NFIL3	7.011375	5.200407	0.000001	0.000508
CRISPLD2	6.927827	5.108703	0.000001	0.000777
PER1	6.811393	4.980903	0.000002	0.001417
NID1	6.799523	4.967874	0.000002	0.001449
CCDC107	6.763847	4.928716	0.000002	0.001688
BCL3	6.716049	4.876252	0.000003	0.002099
UBC	6.698000	4.856441	0.000003	0.002226
MNT	6.615879	4.766304	0.000005	0.003312
MEF2D	6.596307	4.744821	0.000005	0.003495
NR1D1	6.592381	4.740512	0.000005	0.003495
WFDC1	6.549558	4.693509	0.000007	0.004221
AVPI1	6.482678	4.620100	0.000009	0.005756
EVA1C	6.471771	4.608129	0.000010	0.005899
ZMYND8	6.403988	4.533729	0.000014	0.008044
RDH5	6.386664	4.514713	0.000015	0.008516
ITPKC	6.207785	4.318373	0.000036	0.019707
HSPB6	6.182303	4.290404	0.000040	0.021627
ID1	6.118474	4.220344	0.000054	0.028372
GABARAPL1	6.107758	4.208582	0.000057	0.029050
KLF6	6.086744	4.185517	0.000063	0.031202
MIDN	6.060670	4.156897	0.000071	0.034301
MAP2K3	6.006149	4.097054	0.000090	0.042096
ELL2	6.004942	4.095730	0.000091	0.042096
WDR81	5.999215	4.089443	0.000093	0.042211
PROSER3	5.983684	4.072396	0.000100	0.044247
