ZFP36L2	18.842284	6.808086	0.000000	0.000001
PER1	18.713540	6.750680	0.000000	0.000001
JUNB	17.511245	6.214591	0.000000	0.000011
TNS2	17.056577	6.011860	0.000000	0.000028
VIM	16.618810	5.816665	0.000000	0.000072
FOSL2	16.070101	5.572002	0.000000	0.000240
FKBP5	15.775001	5.440420	0.000000	0.000425
BCL6	15.394943	5.270957	0.000000	0.000921
RGMB	15.252681	5.207524	0.000001	0.001046
PTMA	15.245091	5.204140	0.000001	0.001046
IRF2BP2	15.175226	5.172988	0.000001	0.001117
MIDN	14.824106	5.016427	0.000001	0.002274
GPR108	14.756276	4.986183	0.000002	0.002442
BRD2	14.684367	4.954120	0.000002	0.002659
RHOB	14.604669	4.918583	0.000002	0.002958
HLA-DMA	14.538314	4.888996	0.000003	0.003054
KLF9	14.520464	4.881037	0.000003	0.003054
VAMP2	14.506527	4.874823	0.000003	0.003054
MNT	14.347461	4.803897	0.000004	0.004078
TRIP10	14.174065	4.726582	0.000006	0.005599
ZNF503	14.146844	4.714444	0.000006	0.005647
IGFBP4	13.902115	4.605323	0.000010	0.008963
IER2	13.729329	4.528280	0.000014	0.012189
STX10	13.662353	4.498416	0.000016	0.013366
BAZ2A	13.628349	4.483254	0.000017	0.013736
AC129492.3	13.517924	4.434016	0.000021	0.016072
JUND	13.510569	4.430737	0.000022	0.016072
ZFAND5	13.327925	4.349298	0.000031	0.022159
MEF2D	13.293346	4.333880	0.000033	0.022876
BAHCC1	13.261339	4.319608	0.000035	0.023522
TRIM47	13.122506	4.257704	0.000046	0.029685
TUSC2	13.095211	4.245534	0.000049	0.030284
ING1	13.022811	4.213251	0.000056	0.033663
UPK2	12.980211	4.194256	0.000060	0.034808
SAMD4A	12.958249	4.184464	0.000063	0.034808
ATP5F1D	12.952903	4.182080	0.000064	0.034808
JUN	12.943766	4.178006	0.000065	0.034808
ADAMTS1	12.886546	4.152492	0.000072	0.036313
ZFP36	12.882103	4.150511	0.000072	0.036313
POLR2A	12.874271	4.147019	0.000074	0.036313
NFIL3	12.865628	4.143165	0.000075	0.036313
TNRC18	12.817313	4.121622	0.000082	0.038257
ZBTB4	12.811454	4.119010	0.000083	0.038257
DUSP1	12.748535	4.090955	0.000093	0.041951
TPRG1	12.728055	4.081823	0.000096	0.042085
FBRS	12.722380	4.079293	0.000097	0.042085
TRIB2	12.685150	4.062693	0.000104	0.043990
BCL9L	12.674521	4.057953	0.000106	0.043990
MKNK2	12.652462	4.048117	0.000110	0.044844
IRF2BPL	12.622439	4.034730	0.000116	0.045565
SETD1B	12.621414	4.034273	0.000117	0.045565
MDC1	12.609925	4.029150	0.000119	0.045621
UNK	12.598239	4.023940	0.000122	0.045710
CIRBP	12.541442	3.998615	0.000135	0.049654
BOLA1	12.531218	3.994056	0.000137	0.049654
