IRF2BP2	2.276498	14.124108	0.000000	0.000000
IL24	1.655550	9.781466	0.000000	0.000000
CD55	1.474087	8.512394	0.000000	0.000000
CKS1B	1.421336	8.143478	0.000000	0.000000
SHC1	1.373818	7.811156	0.000000	0.000000
AL355916.2	1.357489	7.696959	0.000000	0.000000
DDX59	1.346878	7.622751	0.000000	0.000000
RACK1	1.289461	7.221203	0.000000	0.000000
SERPINB5	1.279158	7.149143	0.000000	0.000000
CD109	1.264942	7.049728	0.000000	0.000000
RPL23A	1.264907	7.049480	0.000000	0.000000
GRXCR2	1.263706	7.041083	0.000000	0.000000
INTS7	1.219845	6.734337	0.000000	0.000000
DTL	1.212835	6.685309	0.000000	0.000000
LAMB3	1.208244	6.653206	0.000000	0.000000
PRCC	1.195561	6.564504	0.000000	0.000000
PLD1	1.187037	6.504890	0.000000	0.000000
AKT3	1.174625	6.418090	0.000000	0.000001
DUSP1	1.115264	6.002940	0.000000	0.000006
MRPL24	1.076883	5.734522	0.000000	0.000028
B4GALT1	1.076268	5.730219	0.000000	0.000028
IRF6	1.069968	5.686162	0.000000	0.000034
DUSP7	1.068216	5.673912	0.000000	0.000035
EEF1AKMT3	1.058733	5.607588	0.000000	0.000049
PPP1R15B	1.045528	5.515243	0.000000	0.000079
SLC39A1	1.029958	5.406353	0.000000	0.000138
S100A6	1.019298	5.331801	0.000000	0.000194
NDRG1	1.018003	5.322745	0.000000	0.000194
PFKFB2	1.017862	5.321759	0.000000	0.000194
TM4SF1	1.010572	5.270770	0.000000	0.000246
SLC50A1	1.005988	5.238711	0.000000	0.000282
CEP170	1.000666	5.201497	0.000001	0.000331
RNF145	0.998767	5.188215	0.000001	0.000344
LCP2	0.997898	5.182136	0.000001	0.000345
RPTN	0.992432	5.143909	0.000001	0.000408
METAP1D	0.989759	5.125216	0.000001	0.000437
IFI16	0.985087	5.092539	0.000001	0.000502
MTHFD2L	0.967613	4.970337	0.000002	0.000904
SDCCAG8	0.957665	4.900765	0.000002	0.001242
NFIL3	0.955059	4.882541	0.000003	0.001323
PDE6A	0.952610	4.865410	0.000003	0.001403
KYNU	0.947068	4.826654	0.000003	0.001653
IARS2	0.945427	4.815179	0.000004	0.001707
SMYD2	0.943188	4.799516	0.000004	0.001798
PRSS38	0.941440	4.787294	0.000004	0.001864
CBX5	0.937065	4.756696	0.000005	0.002080
PER2	0.936857	4.755241	0.000005	0.002080
RSAD1	0.934958	4.741958	0.000005	0.002169
KLHL38	0.933201	4.729674	0.000006	0.002252
CLTCL1	0.928456	4.696490	0.000006	0.002581
