FRS3	8.497182	6.821324	0.000000	0.000001
ARMC12	8.114399	6.403893	0.000000	0.000005
FIBP	7.863343	6.130113	0.000000	0.000018
C12orf57	7.636044	5.882241	0.000000	0.000050
ABCA2	7.633631	5.879609	0.000000	0.000050
ERCC1	7.558096	5.797238	0.000000	0.000067
BCL9L	7.449820	5.679160	0.000000	0.000113
BCL6	7.413728	5.639802	0.000000	0.000123
ADRM1	7.375904	5.598554	0.000000	0.000138
NBPF1	7.294881	5.510198	0.000000	0.000203
FKBP5	7.245744	5.456613	0.000000	0.000247
PTMA	7.203116	5.410127	0.000000	0.000292
UPK2	7.152289	5.354699	0.000000	0.000349
TBX6	7.146285	5.348152	0.000000	0.000349
ZNHIT2	7.073561	5.268845	0.000000	0.000497
PTPN6	7.047894	5.240855	0.000000	0.000539
PSMB8	7.004111	5.193109	0.000001	0.000651
SLC17A7	6.965162	5.150634	0.000001	0.000747
CHIT1	6.960048	5.145057	0.000001	0.000747
ZFP36	6.776761	4.945181	0.000002	0.001945
ENKD1	6.754742	4.921169	0.000002	0.002086
TM7SF2	6.739815	4.904891	0.000002	0.002157
S100A2	6.676386	4.835721	0.000003	0.002889
CBLN3	6.664656	4.822928	0.000004	0.002945
UNC13D	6.643305	4.799645	0.000004	0.003163
GPSM3	6.632057	4.787379	0.000004	0.003225
PRICKLE4	6.607168	4.760237	0.000005	0.003412
TAP1	6.607022	4.760078	0.000005	0.003412
TOMM6	6.599961	4.752378	0.000005	0.003417
PSMB9	6.459659	4.599376	0.000010	0.006586
ATP6V1G2-DDX39B	6.458176	4.597760	0.000010	0.006586
ESYT1	6.437282	4.574975	0.000011	0.007083
NR4A1	6.416373	4.552173	0.000013	0.007622
ZC3H10	6.395584	4.529502	0.000014	0.008200
ZFP36L2	6.367088	4.498427	0.000016	0.009165
AL365205.1	6.351548	4.481480	0.000017	0.009615
CCDC85B	6.333136	4.461402	0.000019	0.010103
ZFP91	6.330296	4.458304	0.000019	0.010103
MUC1	6.280560	4.404067	0.000024	0.012065
TEDC1	6.280041	4.403501	0.000025	0.012065
RELT	6.277823	4.401082	0.000025	0.012065
RPL38	6.245844	4.366208	0.000029	0.013723
ADAMTS17	6.206797	4.323628	0.000035	0.016128
SOCS3	6.188564	4.303744	0.000038	0.016799
SYS1	6.188473	4.303645	0.000038	0.016799
RNPEPL1	6.177611	4.291800	0.000040	0.017292
MTMR4	6.149208	4.260826	0.000046	0.019321
NFKBIL1	6.135577	4.245961	0.000049	0.020153
ZFP91-CNTF	6.039490	4.141176	0.000075	0.030635
PLEKHG2	6.023247	4.123464	0.000081	0.032303
TIPARP	6.015125	4.114607	0.000084	0.032846
REXO1	6.002798	4.101164	0.000089	0.034043
TAP2	5.979119	4.075341	0.000099	0.037120
ZNF219	5.966851	4.061963	0.000104	0.038471
PDE4A	5.955520	4.049606	0.000110	0.039712
SH3BGRL3	5.942978	4.035929	0.000116	0.041220
AL669918.1	5.932456	4.024455	0.000121	0.042414
KRTCAP2	5.926867	4.018360	0.000124	0.042717
ARL2	5.915272	4.005715	0.000131	0.044178
CCDC88C	5.904031	3.993457	0.000137	0.045625
TNFRSF14	5.896641	3.985398	0.000142	0.046343
