PTMA	5.456459	7.415678	0.000000	0.000000
BCL6	5.305761	7.137446	0.000000	0.000000
NBPF1	5.251442	7.037155	0.000000	0.000000
FRS3	4.760706	6.131115	0.000000	0.000014
TMEM141	4.693436	6.006914	0.000000	0.000023
AL355987.3	4.649438	5.925681	0.000000	0.000031
NR4A1	4.555599	5.752428	0.000000	0.000074
RHOF	4.350170	5.373145	0.000000	0.000527
MIDN	4.339700	5.353814	0.000000	0.000527
GORASP2	4.281938	5.247170	0.000000	0.000782
NR6A1	4.275058	5.234467	0.000000	0.000782
RSAD1	4.269836	5.224826	0.000000	0.000782
TM7SF2	4.234494	5.159575	0.000001	0.001013
METTL25	4.194362	5.085479	0.000001	0.001375
MFSD3	4.165865	5.032866	0.000001	0.001675
ERCC1	4.137399	4.980308	0.000002	0.002043
SETD1B	4.122029	4.951930	0.000002	0.002148
TMEM253	4.119075	4.946476	0.000002	0.002148
ADAMTS17	4.065448	4.847466	0.000003	0.003304
TEDC1	4.037396	4.795673	0.000004	0.004030
UPK2	4.023364	4.769766	0.000005	0.004344
PPM1J	4.015494	4.755237	0.000005	0.004402
AL365205.1	4.011509	4.747878	0.000005	0.004402
LZTS2	3.989302	4.706879	0.000006	0.005067
RPL38	3.985803	4.700418	0.000006	0.005067
CHIT1	3.969719	4.670722	0.000007	0.005600
EFNB2	3.954434	4.642502	0.000008	0.006150
BCL9L	3.948316	4.631206	0.000009	0.006249
ZNHIT2	3.942388	4.620261	0.000009	0.006347
ZFP36	3.919993	4.578914	0.000011	0.007420
RGMB	3.893251	4.529539	0.000014	0.008992
KRTCAP2	3.886984	4.517969	0.000015	0.009179
ACBD4	3.874909	4.495676	0.000016	0.009841
CCDC183	3.869700	4.486058	0.000017	0.009973
TIPARP	3.864198	4.475899	0.000018	0.010140
CCDC59	3.846390	4.443021	0.000021	0.011415
AJUBA	3.834890	4.421789	0.000023	0.011959
S100A2	3.834092	4.420314	0.000023	0.011959
ARMC12	3.828466	4.409927	0.000024	0.012199
ADRM1	3.813318	4.381960	0.000027	0.013228
UBE3D	3.812327	4.380130	0.000027	0.013228
COMTD1	3.803132	4.363153	0.000029	0.013907
PRICKLE4	3.760750	4.284904	0.000041	0.019053
PLK2	3.746577	4.258736	0.000046	0.020721
AC135178.2	3.744338	4.254602	0.000047	0.020721
NEK8	3.738900	4.244564	0.000049	0.021154
AL132780.3	3.722777	4.214795	0.000055	0.023482
MAP3K5	3.695344	4.164146	0.000068	0.027960
CATSPERZ	3.692998	4.159815	0.000070	0.027960
DTX4	3.692191	4.158325	0.000070	0.027960
ATP5F1D	3.679416	4.134737	0.000077	0.030229
SMIM12	3.674275	4.125246	0.000080	0.030833
CEBPB	3.668542	4.114662	0.000084	0.030976
PPP1R1B	3.666892	4.111614	0.000085	0.030976
RPL26	3.666288	4.110501	0.000085	0.030976
NEMF	3.663270	4.104928	0.000087	0.031127
AMPD3	3.655519	4.090617	0.000093	0.032428
ZFP36L2	3.644919	4.071047	0.000100	0.034518
GNAI2	3.641932	4.065532	0.000103	0.034703
IRS1	3.639378	4.060816	0.000105	0.034785
TOMM6	3.632442	4.048011	0.000110	0.036038
HIC1	3.614696	4.015246	0.000126	0.040464
ADM	3.609277	4.005242	0.000131	0.041211
CRIP1	3.607936	4.002764	0.000132	0.041211
PLEC	3.605549	3.998357	0.000135	0.041299
PLCD3	3.589776	3.969237	0.000151	0.045676
HOXA3	3.584639	3.959753	0.000157	0.046412
ERCC4	3.583513	3.957674	0.000158	0.046412
TRIM46	3.581275	3.953541	0.000161	0.046493
TTC6	3.575949	3.943708	0.000167	0.047643
