ZFP36	2.576547	9.430325	0.000000	0.000000
DUSP1	2.099848	7.290055	0.000000	0.000000
PLEKHG2	1.927968	6.518352	0.000000	0.000002
PCED1B	1.826746	6.063888	0.000000	0.000021
AKR1B10	1.790628	5.901725	0.000000	0.000043
AMIGO2	1.772470	5.820200	0.000000	0.000058
FTH1	1.749046	5.715033	0.000000	0.000092
PON2	1.727966	5.620387	0.000000	0.000137
ZNF281	1.661542	5.322158	0.000000	0.000624
SUPT5H	1.621563	5.142664	0.000001	0.001361
RPS16	1.619781	5.134663	0.000001	0.001361
ITGB1	1.599395	5.043132	0.000001	0.001988
KYNU	1.545640	4.801784	0.000004	0.005809
NBPF1	1.543861	4.793798	0.000004	0.005809
CCDC80	1.527766	4.721535	0.000006	0.007564
FGL1	1.525226	4.710131	0.000006	0.007564
ID1	1.500502	4.599124	0.000010	0.011935
ABCC3	1.495536	4.576828	0.000011	0.012330
TCIM	1.493515	4.567758	0.000012	0.012330
TNS4	1.471093	4.467085	0.000019	0.018458
FAM174B	1.461649	4.424684	0.000022	0.021226
RHOB	1.443673	4.343976	0.000032	0.027523
USP3	1.442893	4.340477	0.000032	0.027523
UGT1A6	1.441647	4.334879	0.000033	0.027523
BCL3	1.428811	4.277250	0.000042	0.033022
COQ8B	1.428078	4.273961	0.000043	0.033022
ANXA2	1.417917	4.228336	0.000052	0.038606
ALDH3A1	1.414135	4.211357	0.000056	0.039992
ITPKC	1.408301	4.185163	0.000063	0.043101
SLC22A5	1.403494	4.163582	0.000069	0.045593
ACTN4	1.401343	4.153923	0.000071	0.045930
