AJUBA	3.576803	6.460662	0.000000	0.000007
AL132780.3	3.487637	6.258822	0.000000	0.000012
PCK2	3.173494	5.547713	0.000000	0.000550
HECTD1	3.083038	5.342954	0.000000	0.001257
CBX4	2.967595	5.081631	0.000001	0.003926
SRP54	2.857468	4.832342	0.000003	0.007681
NFS1	2.854006	4.824505	0.000004	0.007681
NFKBIA	2.847543	4.809875	0.000004	0.007681
KIAA0391	2.845682	4.805662	0.000004	0.007681
TTC6	2.839020	4.790584	0.000004	0.007681
ROMO1	2.836917	4.785822	0.000004	0.007681
PPP2R3C	2.795623	4.692348	0.000007	0.010221
FOXA1	2.785000	4.668300	0.000007	0.010221
AL121594.1	2.781671	4.660765	0.000008	0.010221
EMC9	2.781179	4.659652	0.000008	0.010221
NGDN	2.738130	4.562205	0.000012	0.014609
DHRS1	2.734925	4.554949	0.000012	0.014609
NOP9	2.726206	4.535211	0.000014	0.015093
PNN	2.711455	4.501820	0.000016	0.016627
COCH	2.681237	4.433419	0.000022	0.021080
TRIB3	2.674900	4.419074	0.000023	0.021080
SLC7A7	2.670042	4.408078	0.000024	0.021080
TRAPPC6B	2.665224	4.397171	0.000025	0.021080
DCAF11	2.664694	4.395970	0.000025	0.021080
PRMT5	2.657051	4.378670	0.000027	0.021695
TINF2	2.653727	4.371146	0.000028	0.021695
MRPL52	2.644489	4.350235	0.000031	0.022886
RBM39	2.632043	4.322061	0.000035	0.024116
FZD5	2.630591	4.318774	0.000036	0.024116
ARHGAP5	2.628406	4.313828	0.000036	0.024116
PSMB5	2.604039	4.258671	0.000046	0.029563
AP4S1	2.574623	4.192081	0.000061	0.037945
