AJUBA	8.035273	7.892196	0.000000	0.000000
AL132780.3	7.969584	7.806767	0.000000	0.000000
NBPF1	7.370781	7.028023	0.000000	0.000000
RALGAPA1	7.021912	6.574318	0.000000	0.000001
AP4S1	6.760099	6.233830	0.000000	0.000005
LTB4R2	6.755756	6.228181	0.000000	0.000005
NOP9	6.562866	5.977328	0.000000	0.000017
DHRS1	6.554782	5.966813	0.000000	0.000017
STRN3	6.550897	5.961761	0.000000	0.000017
NRL	6.527476	5.931302	0.000000	0.000018
TINF2	6.459943	5.843476	0.000000	0.000026
IPO4	6.457611	5.840443	0.000000	0.000026
EMC9	6.378743	5.737874	0.000000	0.000043
DCAF11	6.365094	5.720124	0.000000	0.000044
RBM39	6.358622	5.711708	0.000000	0.000044
PNN	6.320258	5.661815	0.000000	0.000051
KHNYN	6.320015	5.661499	0.000000	0.000051
TRAPPC6B	6.296954	5.631508	0.000000	0.000057
CBLN3	6.248031	5.567883	0.000000	0.000078
SRP54	6.226182	5.539469	0.000000	0.000086
AL136295.4	6.197768	5.502516	0.000000	0.000101
TM9SF1	6.155293	5.447278	0.000000	0.000130
AL136295.5	6.135412	5.421422	0.000000	0.000138
PSME2	6.129928	5.414290	0.000000	0.000138
RNF31	6.129315	5.413494	0.000000	0.000138
ZFHX2	6.114902	5.394749	0.000000	0.000146
DHRS2	6.104365	5.381046	0.000000	0.000152
THTPA	6.097081	5.371572	0.000000	0.000154
AL121594.1	6.081649	5.351504	0.000000	0.000166
PPP2R3C	6.076048	5.344220	0.000000	0.000166
PCK2	6.065003	5.329855	0.000000	0.000174
KIAA0391	6.036008	5.292148	0.000000	0.000206
AP1G2	5.984977	5.225781	0.000000	0.000283
LTB4R	5.972879	5.210047	0.000001	0.000294
CIDEB	5.970840	5.207396	0.000001	0.000294
PPP1R3E	5.905076	5.121870	0.000001	0.000444
AL136295.1	5.900783	5.116287	0.000001	0.000445
ARHGAP5	5.880971	5.090521	0.000001	0.000494
SLC17A9	5.840469	5.037848	0.000001	0.000628
HECTD1	5.812782	5.001842	0.000001	0.000733
AL136295.3	5.809095	4.997046	0.000002	0.000733
SPTSSA	5.803294	4.989502	0.000002	0.000743
AHCY	5.778382	4.957103	0.000002	0.000822
MYH7	5.778363	4.957079	0.000002	0.000822
ADGRG6	5.777132	4.955478	0.000002	0.000822
ID1	5.750584	4.920953	0.000002	0.000953
CHMP4A	5.745326	4.914115	0.000002	0.000965
C14orf119	5.738689	4.905483	0.000002	0.000986
PRMT5	5.731747	4.896455	0.000002	0.000993
MDP1	5.731072	4.895577	0.000002	0.000993
NEDD8	5.712646	4.871614	0.000003	0.001095
GMPR2	5.699631	4.854689	0.000003	0.001166
NEDD8-MDP1	5.682180	4.831993	0.000003	0.001277
EGLN3	5.665156	4.809853	0.000004	0.001394
PSME1	5.655347	4.797097	0.000004	0.001455
BCL2L2-PABPN1	5.621645	4.753267	0.000005	0.001762
TSSK4	5.606354	4.733382	0.000005	0.001902
HOMEZ	5.601295	4.726802	0.000006	0.001929
IRF9	5.591113	4.713561	0.000006	0.002018
PSMB5	5.576242	4.694220	0.000007	0.002174
JPH4	5.548161	4.657701	0.000008	0.002536
ACIN1	5.544523	4.652970	0.000008	0.002551
SLC7A7	5.536041	4.641939	0.000008	0.002642
MRPL52	5.527181	4.630416	0.000009	0.002744
BCL2L1	5.468545	4.554160	0.000013	0.003835
LRP10	5.457046	4.539206	0.000013	0.004042
PSMB11	5.451424	4.531894	0.000014	0.004116
BCL2L2	5.441058	4.518413	0.000015	0.004311
AL139353.1	5.431318	4.505746	0.000016	0.004498
MIPOL1	5.422094	4.493750	0.000016	0.004680
DTD2	5.414298	4.483612	0.000017	0.004829
NFKBIA	5.407984	4.475400	0.000018	0.004940
OXA1L	5.399518	4.464390	0.000019	0.005080
ABHD4	5.398461	4.463016	0.000019	0.005080
RABGGTA	5.390133	4.452185	0.000020	0.005224
SDR39U1	5.389036	4.450758	0.000020	0.005224
DAD1	5.324996	4.367474	0.000029	0.007444
CDH24	5.321570	4.363019	0.000029	0.007493
LMLN2	5.315088	4.354589	0.000030	0.007675
FOXA1	5.306290	4.343147	0.000032	0.007966
FITM1	5.289277	4.321021	0.000035	0.008659
HEATR5A	5.273605	4.300640	0.000038	0.009339
CEBPE	5.264783	4.289167	0.000040	0.009692
FBXO33	5.249215	4.268920	0.000044	0.010444
MAP1LC3B	5.234300	4.249524	0.000048	0.011210
CPNE6	5.226579	4.239483	0.000050	0.011556
MMP14	5.224577	4.236879	0.000050	0.011556
TTC6	5.212411	4.221057	0.000054	0.012215
TGM1	5.186099	4.186838	0.000062	0.013946
HAUS4	5.174419	4.171648	0.000066	0.014695
G2E3	5.154841	4.146187	0.000074	0.016157
SEC23A	5.138120	4.124442	0.000081	0.017485
RBCK1	5.108231	4.085571	0.000095	0.020289
PIGU	5.101458	4.076763	0.000098	0.020808
PABPN1	5.098257	4.072600	0.000100	0.020942
TP53INP2	5.082457	4.052052	0.000109	0.022527
ADCY4	5.055791	4.017373	0.000125	0.025644
TRIB3	5.039593	3.996307	0.000136	0.027617
